5.933300000000000241e-01,5.999999999999999778e-01,5.600000000000000533e-01,4.533300000000000107e-01,3.533300000000000329e-01
2.600000000000000089e-01,3.133299999999999974e-01,4.866699999999999915e-01,7.800000000000000266e-01,8.599999999999999867e-01
9.066700000000000870e-01,9.200000000000000400e-01,8.266700000000001269e-01,7.533300000000000551e-01,6.999999999999999556e-01
5.133300000000000640e-01,3.466699999999999782e-01,2.000000000000000111e-01,6.666699999999999016e-02,-8.666699999999999404e-02
-2.600000000000000089e-01,-3.933300000000000129e-01,-4.933299999999999907e-01,-5.600000000000000533e-01,-5.999999999999999778e-01
-5.466699999999999893e-01,-4.000000000000000222e-01,-2.533299999999999996e-01,-2.666700000000000320e-02,2.800000000000000266e-01
3.733299999999999952e-01,3.666699999999999959e-01,2.600000000000000089e-01,1.533299999999999941e-01,7.333300000000000929e-02
2.000000000000000042e-02,2.066699999999999926e-01,3.733299999999999952e-01,5.200000000000000178e-01,6.933300000000000018e-01
8.266700000000001269e-01,9.200000000000000400e-01,6.533299999999999663e-01,4.933299999999999907e-01,4.400000000000000022e-01
3.333300000000000152e-01,4.266699999999999937e-01,7.199999999999999734e-01,8.533299999999999219e-01,9.599999999999999645e-01
1.040000000000000036e+00,9.733299999999999175e-01,8.533299999999999219e-01,6.800000000000000488e-01,6.400000000000000133e-01
5.999999999999999778e-01,5.600000000000000533e-01,6.933300000000000018e-01,8.399999999999999689e-01,1.000000000000000000e+00
1.106700000000000017e+00,1.126700000000000035e+00,1.060000000000000053e+00,8.599999999999999867e-01,6.999999999999999556e-01
5.799999999999999600e-01,3.666699999999999959e-01,1.799999999999999933e-01,2.000000000000000042e-02,-2.000000000000000042e-02
-1.066700000000000009e-01,-2.399999999999999911e-01,-3.466699999999999782e-01,-4.866699999999999915e-01,-6.600000000000000311e-01
-7.533300000000000551e-01,-7.600000000000000089e-01,-6.800000000000000488e-01,-8.666700000000000514e-01,-9.599999999999999645e-01
-9.599999999999999645e-01,-8.133299999999999974e-01,-7.333300000000000374e-01,-7.199999999999999734e-01,-8.000000000000000444e-01
-8.266700000000001269e-01,-8.000000000000000444e-01,-5.200000000000000178e-01,-2.600000000000000089e-01,-2.000000000000000042e-02
1.133300000000000002e-01,1.400000000000000133e-01,5.999999999999999778e-02,5.999999999999999778e-02,3.333300000000000152e-02
-2.000000000000000042e-02,1.133300000000000002e-01,2.866699999999999804e-01,5.000000000000000000e-01,6.066699999999999315e-01
