7.705492691815702955e-01,7.938475604206718383e-01,7.979446111034530498e-01,8.001911383238038411e-01,8.196852292976259946e-01
8.537943460612614777e-01,8.834584955089404001e-01,8.943292191077540920e-01,8.842977559913182128e-01,8.596528752394095862e-01
8.344999854676014017e-01,8.240000135083085375e-01,8.262619942633122605e-01,8.183761492165396723e-01,7.827425503471360235e-01
7.335089615784491368e-01,7.023993595082116403e-01,6.980801275595212019e-01,6.955698013274014269e-01,6.707951665855977907e-01
6.321479194668749857e-01,6.069984560865721024e-01,6.037054810299802288e-01,6.017729727716492061e-01,5.812207510018594370e-01
5.489878636416091195e-01,5.276591382836801625e-01,5.246307641938325883e-01,5.246053225987357127e-01,5.123557486500345259e-01
4.918833727897401475e-01,4.780825648096771463e-01,4.762134391696969393e-01,4.777080139063445419e-01,4.738898726741556100e-01
4.657963335816167616e-01,4.595740615880656854e-01,4.584545730526203844e-01,4.623643437666521416e-01,4.700142843623602573e-01
4.766164231647010974e-01,4.755427771710556417e-01,4.709443850843528789e-01,4.842662240642421345e-01,5.325753674105622171e-01
5.990102134679939905e-01,6.443836942287718417e-01,6.541089651421534423e-01,6.551789207437916929e-01,6.793476642340146032e-01
7.249632159997312364e-01,7.649083509887313337e-01,7.793616485525626247e-01,7.676921455040813802e-01,7.398638075754695453e-01
7.113285843953313092e-01,6.969667732527848880e-01,6.968508032898489413e-01,6.938117898610262069e-01,6.734100719078450759e-01
6.418806322606318560e-01,6.177123535169005697e-01,6.106572850136025021e-01,6.175067174405369785e-01,6.321588328562656178e-01
6.495088304266525281e-01,6.636954743553726832e-01,6.695334439311317887e-01,6.647282053852130446e-01,6.512577841354977304e-01
6.365893903988996128e-01,6.291967737717744091e-01,6.293500139933723148e-01,6.283624392970398320e-01,6.197680220292576259e-01
6.078369524109200617e-01,6.015813921831792976e-01,6.021148428693500199e-01,6.008021827831846462e-01,5.908805683360869310e-01
5.766501930102662099e-01,5.677921076262437694e-01,5.670363191369455214e-01,5.681182139336761194e-01,5.644291101453670079e-01
5.545106443261714757e-01,5.409295347048859171e-01,5.325646179542524727e-01,5.477302552883936970e-01,5.986127117464368208e-01
6.669545572282524759e-01,7.145930127327617676e-01,7.260258121047699076e-01,7.235004550252674971e-01,7.351637178251485549e-01
7.637222201058185833e-01,7.915844567298172541e-01,8.029488258207464479e-01,7.923193024183687871e-01,7.637313558902212307e-01
7.326332014625631661e-01,7.175101223431649133e-01,7.183768991895113087e-01,7.121912085140655879e-01,6.804110139336423391e-01
6.354595201116020053e-01,6.069331097950428910e-01,6.031211568398610057e-01,6.012045364332805342e-01,5.791708085171104470e-01
5.445035195694142294e-01,5.218239090375889067e-01,5.189293701209126697e-01,5.182243437281958132e-01,5.020947175075387570e-01
4.750091922524204424e-01,4.547854900793266708e-01,4.500937594968629218e-01,4.554178894572578074e-01,4.621669766293208248e-01
4.644901454295373711e-01,4.593107594742724675e-01,4.533277235774199054e-01,4.677024722451215144e-01,5.181373374036113422e-01
5.865775858979571655e-01,6.329977660426862052e-01,6.428264743061230524e-01,6.441107639807767127e-01,6.696148055996722359e-01
7.174788256970497935e-01,7.594545855431049652e-01,7.747455667773925914e-01,7.622395713336173051e-01,7.319303192971761129e-01
7.001869250154115765e-01,6.833588639097032402e-01,6.824258829563535356e-01,6.802597761187779701e-01,6.619179915952277948e-01
6.324771394896766541e-01,6.091046632246440717e-01,6.017914176839893603e-01,6.096425433155359119e-01,6.283286643955297013e-01
6.511080516796567963e-01,6.685955347199247223e-01,6.748847645051071487e-01,6.709184596260469036e-01,6.609608616906882395e-01
6.490761132299587288e-01,6.384202361379921475e-01,6.334007799022624008e-01,6.423968436842637519e-01,6.708200406554175599e-01
7.081085627726806386e-01,7.330844572917840640e-01,7.383061261283206944e-01,7.393339123840955152e-01,7.543138205688326714e-01
7.821980122475420405e-01,8.070203895729975985e-01,8.164707057975555404e-01,8.086873043528896021e-01,7.880510337328195947e-01
7.631839908386008897e-01,7.442048562605538820e-01,7.375207529696887754e-01,7.460614807136654036e-01,7.694907162681561275e-01
7.985523503824963898e-01,8.180749852626394425e-01,8.225013036834427638e-01,8.219773689501921332e-01,8.292242957100971479e-01
8.458373726486899669e-01,8.635801354654411011e-01,8.720992235904474477e-01,8.622979693948226165e-01,8.322501827467199131e-01
7.957328112232487927e-01,7.737595949916306060e-01,7.708631993458228138e-01,7.694859080972586973e-01,7.531777431841423232e-01
7.271462044136595138e-01,7.092357069283298232e-01,7.059896960417924028e-01,7.068409649467732869e-01,7.003771059921186648e-01
6.873964413041970811e-01,6.762184321146562649e-01,6.723873463769411973e-01,6.773694124611264744e-01,6.910526056071993883e-01
7.096563405658076196e-01,7.254723370676615657e-01,7.318989867305755181e-01,7.264315060551480574e-01,7.110522323919371557e-01
6.931627933249853157e-01,6.817722934720534811e-01,6.795111547003496177e-01,6.819409466984416301e-01,6.843213203129859812e-01
6.847381166529089569e-01,6.826855379530408774e-01,6.805270337845265027e-01,6.859651204544965353e-01,7.057731087990843921e-01
7.351042165563784758e-01,7.596456988818159894e-01,7.687581818524886756e-01,7.610092938061447931e-01,7.415459282872399749e-01
7.211426266434859400e-01,7.111116166096970170e-01,7.113789810601420793e-01,7.086781803077861763e-01,6.925432497575206847e-01
6.693747152474210926e-01,6.544605529295571822e-01,6.522671491949032507e-01,6.524129502713340578e-01,6.453277612748137271e-01
6.346049669470927856e-01,6.301455314089651205e-01,6.321729445644086454e-01,6.280719278533856142e-01,6.080215320287301051e-01
5.794456565764903866e-01,5.593512824936894834e-01,5.548122772330283947e-01,5.589344967656884045e-01,5.629670051354892513e-01
5.634875187833822130e-01,5.604164467568063523e-01,5.575215353749695124e-01,5.649344345236381182e-01,5.909639445866377017e-01
6.282992666982466501e-01,6.577220526437609349e-01,6.676079931819259849e-01,6.616106234850183121e-01,6.489378949367655691e-01
6.356827429443093758e-01,6.246220697651400089e-01,6.195503781237282626e-01,6.288467335602081487e-01,6.581165369834449663e-01
6.964891355046637367e-01,7.220783880593932835e-01,7.272959400223437676e-01,7.285905811696459233e-01,7.451634739215612369e-01
7.760598982473757568e-01,8.042963400459619550e-01,8.155333982260891679e-01,8.051138603684865336e-01,7.766756198452626769e-01
7.437876904119897770e-01,7.235698990332101177e-01,7.201553910204058218e-01,7.213557491185196291e-01,7.148760978262289623e-01
7.010026532493235374e-01,6.879526776681341715e-01,6.826666166947804593e-01,6.899464048100012459e-01,7.118554779035435320e-01
7.416588768782549357e-01,7.655461091618717129e-01,7.740987086486114110e-01,7.671230564937403518e-01,7.501069261519718312e-01
7.322583499059693857e-01,7.227160999049557777e-01,7.221293447145570310e-01,7.216647804542171141e-01,7.136349817732385858e-01
6.997407027230686527e-01,6.872644170750863424e-01,6.822485569722408494e-01,6.894029736622442339e-01,7.110381413116626526e-01
7.405920616624055430e-01,7.643278178709064230e-01,7.728715492520474850e-01,7.659986051971926502e-01,7.488391153239946085e-01
7.296567037365059294e-01,7.168984990665043799e-01,7.135397887085367374e-01,7.173381227666997262e-01,7.259184902082946866e-01
7.375873280845662849e-01,7.491256852986440951e-01,7.550331527149921618e-01,7.486980000397719381e-01,7.280790708949148593e-01
7.021396299311425393e-01,6.850929820181572705e-01,6.816977130405705854e-01,6.842774743376249802e-01,6.838345163890067191e-01
6.774491873680157372e-01,6.669615294564141816e-01,6.600250527743954931e-01,6.723758535127807301e-01,7.145883177268382846e-01
7.718419362526938166e-01,8.126575510356451870e-01,8.231615838221622017e-01,8.188866196998644265e-01,8.211324046986596681e-01
8.349567662256524025e-01,8.515930103751873093e-01,8.598117070875219703e-01,8.506777750782715808e-01,8.227769207856213685e-01
7.896171965375855528e-01,7.710853699979722808e-01,7.700446210199377584e-01,7.665333992429939070e-01,7.420894647895899254e-01
7.025669577538029564e-01,6.696972444658459978e-01,6.582103876264654430e-01,6.706980126285356780e-01,7.029477770327090536e-01
7.412268141513040920e-01,7.661787558963705225e-01,7.715519315280503498e-01,7.713962403150550484e-01,7.823154660517273040e-01
8.050163719462757328e-01,8.271916058705492958e-01,8.367553205434323793e-01,8.270494169669125872e-01,7.989437391292446566e-01
7.655919347955029153e-01,7.452912286364715699e-01,7.422639127644112822e-01,7.423635430352641951e-01,7.316082216407318040e-01
7.116834317015308109e-01,6.942420346949008669e-01,6.878111634519371576e-01,6.956732396344526004e-01,7.177395388395542142e-01
7.466704032769916344e-01,7.693767444107650899e-01,7.774257600589320472e-01,7.712457834391007738e-01,7.556808015872942264e-01
7.370942250554191055e-01,7.220393344319133710e-01,7.160335816544296517e-01,7.249044037100258464e-01,7.510406912613096786e-01
7.838851274601820185e-01,8.047710271527166448e-01,8.083284787618804090e-01,8.104854662142044752e-01,8.287368564236832214e-01
8.609504948984932904e-01,8.898246034721214448e-01,9.010562630477599866e-01,8.898356735166795817e-01,8.600235055928456829e-01
8.270278184418916601e-01,8.099528449244389749e-01,8.097734842172702452e-01,8.043778483093044773e-01,7.755608940255974693e-01
7.348433087952710441e-01,7.100733829750396353e-01,7.077603392069200527e-01,7.033730922669624297e-01,6.745836422055284665e-01
6.324686431821153754e-01,6.069835245220425168e-01,6.052332812876335399e-01,6.002439280471822958e-01,5.666254777487716998e-01
5.145990851572485036e-01,4.764563340781825529e-01,4.672269847841769019e-01,4.742531789993565949e-01,4.795402963045771738e-01
4.756287148173635737e-01,4.638198372379859213e-01,4.549451972855975690e-01,4.721084141262138489e-01,5.310711404649293144e-01
6.110502420757951691e-01,6.673406548698073149e-01,6.812655342612066178e-01,6.777389304742676979e-01,6.886404335826021850e-01
7.171907422975545288e-01,7.442910916414708922e-01,7.547497388766754023e-01,7.469473530638384151e-01,7.265898403927784077e-01
7.022840309185025554e-01,6.830888694511867421e-01,6.757602435214855596e-01,6.860577661479132505e-01,7.158813574761824228e-01
7.535869208117316198e-01,7.787003701523099730e-01,7.840595603475063458e-01,7.842147694105576772e-01,7.965550973362446330e-01
8.215667383162096327e-01,8.458554821267139090e-01,8.562345401144760837e-01,8.453012601869696052e-01,8.143077995113124912e-01
7.790833614329760737e-01,7.608768301896909891e-01,7.610132725692903000e-01,7.548462908631636825e-01,7.216037619270853076e-01
6.732901088282120527e-01,6.409041111982471950e-01,6.351104100833881994e-01,6.358406801092796323e-01,6.214285503286720580e-01
5.937471247228063298e-01,5.700459656992156177e-01,5.619619690800446987e-01,5.711965726041035030e-01,5.950727731874626558e-01
6.251476055567114498e-01,6.481720109694196763e-01,6.561878617113682255e-01,6.511254507647743495e-01,6.390101991058654285e-01
6.247463985385364182e-01,6.117798090759115626e-01,6.054988398531925275e-01,6.165006461729614085e-01,6.516093390637378580e-01
6.978839337510781560e-01,7.293342237613541501e-01,7.363190410280237019e-01,7.363883627212390870e-01,7.504701783819572869e-01
7.782795524547720944e-01,8.031739074119472743e-01,8.125354924484807784e-01,8.051637550280139610e-01,7.860365161022556668e-01
7.631183006324038232e-01,7.451699473456958600e-01,7.384611088577471838e-01,7.475666194092104311e-01,7.734909800383208411e-01
8.058329016259428990e-01,8.269494791640942255e-01,8.311218227331413910e-01,8.317649380971843254e-01,8.445326116367506408e-01
8.695859814674623545e-01,8.942686062881590736e-01,9.051935619180123682e-01,8.928236288237147988e-01,8.565195353628662911e-01
8.135159436257186627e-01,7.889185075257344471e-01,7.867553324131814074e-01,7.827539053723002738e-01,7.549640201714807874e-01
7.125052138220516751e-01,6.829985103499324195e-01,6.770578063199972352e-01,6.789618294437395063e-01,6.707741536923421677e-01
6.523238728488939264e-01,6.352481226524262503e-01,6.287292888816287117e-01,6.370551570433756750e-01,6.608229357388327729e-01
6.920621509085052026e-01,7.161864000669314612e-01,7.244209766999332167e-01,7.188802854202106518e-01,7.060786314543301412e-01
6.915421635075299500e-01,6.792854141729437467e-01,6.738851391872362484e-01,6.829825367296368244e-01,7.109112732972368009e-01
7.464095805274874040e-01,7.684660515456436247e-01,7.716260357526580904e-01,7.754675097288860064e-01,8.007215750340500593e-01
8.431309480710248438e-01,8.796599588745900311e-01,8.930830084744911801e-01,8.805192847905448650e-01,8.489582668497450690e-01
8.152108697720998887e-01,7.982964637014841047e-01,7.984723009875600575e-01,7.926072258835226148e-01,7.618879745616944366e-01
7.184478983203473890e-01,6.915044667139722545e-01,6.884418764116979617e-01,6.848244238143363916e-01,6.580281768459740332e-01
6.183510584754237094e-01,5.946177427318389830e-01,5.933217519981359711e-01,5.878791950290293000e-01,5.540880113161961162e-01
5.039105498265067373e-01,4.704894946207504036e-01,4.650213908445746114e-01,4.655462943633794648e-01,4.494401372181221488e-01
4.215567451692920908e-01,4.029137610261990243e-01,4.007720462612559542e-01,4.014746731587982564e-01,3.911244068339995161e-01
3.725747538830971317e-01,3.585137134187410535e-01,3.555260488808793529e-01,3.612215248339523122e-01,3.706125551641681337e-01
3.772547258662332093e-01,3.747260986812306349e-01,3.689986742305831902e-01,3.850755270469168323e-01,4.423932527227580902e-01
5.210962371009999483e-01,5.754384349644435792e-01,5.877715118909480063e-01,5.879554696395208335e-01,6.115632357953810772e-01
6.570958491159526460e-01,6.954205754783354676e-01,7.080336411832288679e-01,7.008445186977149133e-01,6.878576597048233765e-01
6.765642590972251735e-01,6.681817684234644394e-01,6.644489428160561539e-01,6.719797695179167141e-01,6.957990102395332777e-01
7.273531318021378977e-01,7.487004164878822143e-01,7.532780182882282682e-01,7.540538539378951466e-01,7.665116649008512084e-01
7.902327732703045005e-01,8.120193780066888856e-01,8.207256917338255908e-01,8.129733052773998603e-01,7.916119753302248707e-01
7.661449320172738497e-01,7.485533044829417726e-01,7.437457909826681313e-01,7.485289050859503801e-01,7.586024488570839441e-01
7.709202346826252716e-01,7.818424656197701106e-01,7.869299256158988065e-01,7.819684769033603544e-01,7.659781145003642377e-01
7.448063119944042798e-01,7.280267493447949434e-01,7.220917149109198352e-01,7.298269579144290864e-01,7.506533183381973728e-01
7.754310488022937431e-01,7.899310386544466933e-01,7.914330652699363977e-01,7.953230537965235714e-01,8.173979980396005596e-01
8.537600219439961391e-01,8.854760314857119674e-01,8.975922669505604912e-01,8.857504902721310414e-01,8.543312215410293620e-01
8.187995339645613990e-01,7.985436822531097878e-01,7.965280347366865410e-01,7.944400570166156861e-01,7.751040643407165476e-01
7.428605997948475315e-01,7.159678751880950154e-01,7.066743651280840144e-01,7.167942260877999683e-01,7.425320312830869796e-01
7.725696183279990858e-01,7.913094343312955248e-01,7.946214571692341577e-01,7.960854121599032496e-01,8.109183507805859392e-01
8.384965275344885560e-01,8.651276743215643439e-01,8.768007103403622216e-01,8.639796462573489100e-01,8.261091040348471637e-01
7.802460759915723632e-01,7.516844548314675079e-01,7.469308840136689165e-01,7.471531961355026841e-01,7.335170610538007674e-01
7.089448031659053573e-01,6.897729879144595122e-01,6.844914826059461666e-01,6.890188952454070481e-01,6.970425467353049687e-01
7.056654596554369219e-01,7.131390360015154029e-01,7.168190945023458216e-01,7.138125123880637579e-01,7.034300657673259183e-01
6.891281816502680124e-01,6.765692973609758187e-01,6.712893875824982315e-01,6.797108397582072303e-01,7.047613952856028874e-01
7.358710136416173331e-01,7.542770867381723976e-01,7.561296319686843237e-01,7.613125061283234629e-01,7.899788101601010748e-01
8.361596354593809899e-01,8.746693840695924926e-01,8.881365007308812398e-01,8.763074649819529993e-01,8.485331350830669361e-01
8.205164347563922433e-01,8.079218642078643819e-01,8.093104134894192336e-01,8.026426481473987185e-01,7.708203336582939436e-01
7.266874874710170795e-01,6.994194607214582193e-01,6.962638079413248082e-01,6.927614395821110049e-01,6.662757195021531409e-01
6.269663644199647834e-01,6.034700865861628571e-01,6.022536002879024242e-01,5.968257320814059907e-01,5.628387544228908856e-01
5.116822275315362489e-01,4.762078799404503293e-01,4.692565510885967628e-01,4.725604109472802961e-01,4.645871663445997335e-01
4.433476495417540963e-01,4.207684827748336964e-01,4.104993935827457863e-01,4.265390877789229096e-01,4.752390476690522281e-01
5.376985973318683110e-01,5.790213303646550846e-01,5.875474963184306176e-01,5.895342753759624799e-01,6.149711864657495530e-01
6.613044556437706056e-01,7.012098658578421739e-01,7.153864996277553567e-01,7.047523588264075212e-01,6.804762963790460528e-01
6.568028941630300599e-01,6.458041835837685651e-01,6.464907384707948568e-01,6.435453789197731478e-01,6.246391579438815844e-01
5.956817602414543611e-01,5.731993997988641398e-01,5.663647812256210612e-01,5.738652621292903433e-01,5.915473653457967718e-01
6.135628801810242283e-01,6.313966102527364121e-01,6.384276964985359237e-01,6.331493675247498176e-01,6.186610724680968731e-01
6.023157133017467135e-01,5.921454814864066662e-01,5.903650539812955733e-01,5.932416449489458232e-01,5.964117722878636840e-01
5.963022929792124449e-01,5.903686252325885953e-01,5.844312061516641066e-01,5.972773332113768818e-01,6.430881693334496996e-01
7.064134944363942292e-01,7.519607610312238899e-01,7.638459298695403632e-01,7.593473943215612865e-01,7.622195424453663826e-01
7.774655136112939013e-01,7.945627311632754708e-01,8.023752805392703191e-01,7.951400073197953944e-01,7.734334312459041350e-01
7.464943699763458840e-01,7.273358447058335674e-01,7.218197287090102332e-01,7.274076811781058360e-01,7.401762323802887344e-01
7.566299021875094732e-01,7.717209374613043238e-01,7.788362098605049466e-01,7.710739463629630031e-01,7.468255799864543798e-01
7.168422479000982062e-01,6.976902131919207051e-01,6.942136396969680323e-01,6.958097305812318556e-01,6.913689921222422319e-01
6.806002130380834902e-01,6.699912662850080469e-01,6.654917590164386443e-01,6.722482175631759871e-01,6.930930668908206194e-01
7.217980953987553905e-01,7.448182203624592601e-01,7.530182250895770535e-01,7.466849226302337827e-01,7.315179299612952768e-01
7.158607185108200044e-01,7.074463443720760969e-01,7.068818944913412006e-01,7.071516935436488183e-01,7.017412628247322592e-01
6.902760231690991954e-01,6.767873018560263132e-01,6.692926293773614477e-01,6.816564064867476347e-01,7.226214748183639180e-01
7.777202645557524940e-01,8.171929269138206164e-01,8.276471291772869998e-01,8.229348832644508560e-01,8.224983289707802347e-01
8.315845471871027295e-01,8.434583610088092209e-01,8.495278812572992777e-01,8.434597352392332326e-01,8.238204634854481290e-01
7.978944870993801564e-01,7.776881435584783731e-01,7.707352516718983804e-01,7.789419707970325346e-01,8.006506398069148656e-01
8.271082016078125099e-01,8.449408615778214449e-01,8.491476251123289964e-01,8.481818034704382558e-01,8.529360214711735333e-01
8.654929097018305706e-01,8.798794074964878531e-01,8.873101250696457942e-01,8.785177258108055609e-01,8.500883873357939491e-01
8.132021595912420908e-01,7.869532820174670595e-01,7.797954334725530900e-01,7.856218990351457876e-01,7.959563633975229591e-01
8.069151621227392823e-01,8.165048829304646372e-01,8.212082897914483315e-01,8.159106781737255343e-01,7.987452713073156518e-01
7.766585687285029183e-01,7.610655014118630213e-01,7.568565262170803276e-01,7.607375263768140217e-01,7.685707057144800514e-01
7.785792725560972682e-01,7.888157730618211572e-01,7.943978433115665982e-01,7.878249155690169037e-01,7.659548035809166100e-01
7.379763679378583685e-01,7.193148973647311983e-01,7.153637063675155616e-01,7.180309765870018790e-01,7.179691358723591099e-01
7.129870762468413226e-01,7.057053175712750814e-01,7.013462554408038674e-01,7.089701726586420394e-01,7.352076118283568107e-01
7.727871411568892901e-01,8.037153377557044731e-01,8.151054938818157458e-01,8.050072135805411699e-01,7.786176972309983846e-01
7.477480415592884233e-01,7.265204518731637195e-01,7.206749750707976965e-01,7.263199724336560914e-01,7.382131476452258312e-01
7.527807631280456491e-01,7.658898236238654844e-01,7.721028632184145923e-01,7.656305696342615708e-01,7.448071762597643364e-01
7.175891501923608029e-01,6.970501867738235768e-01,6.904254183464283434e-01,6.978011657871258100e-01,7.168518011545431667e-01
7.416642448454067171e-01,7.623726488430587755e-01,7.706517581336207456e-01,7.627624181777439283e-01,7.407954197562209853e-01
7.155895845652976428e-01,7.010140852518470522e-01,6.993982889202703390e-01,6.988566927576544963e-01,6.888174897828820420e-01
6.727659690191660768e-01,6.618509301777422138e-01,6.600549685480776585e-01,6.613190953472940503e-01,6.591391690165329109e-01
6.529668875679291995e-01,6.458339945339092170e-01,6.421222412436300431e-01,6.489605960478522784e-01,6.716278958350125894e-01
7.037224191962533348e-01,7.295949644451746874e-01,7.387758990704780260e-01,7.318496972309883608e-01,7.151638764085660460e-01
6.970144447898369844e-01,6.849899035111753909e-01,6.817728631624024871e-01,6.859208669712981710e-01,6.957154342698501637e-01
7.085537259164247370e-01,7.196287973667743199e-01,7.243535256961236568e-01,7.206467699544278904e-01,7.097364509618730999e-01
6.966220972050537474e-01,6.873162451412960783e-01,6.845762275686757548e-01,6.885628904591971633e-01,6.990368981764387701e-01
7.133494644070520474e-01,7.256739057203206444e-01,7.307950310731491372e-01,7.267615330402681373e-01,7.151679115022935296e-01
7.013043858153722443e-01,6.914149138407712503e-01,6.884308307263157234e-01,6.926552827477031604e-01,7.039333470068876997e-01
7.194903121895213083e-01,7.331150067848037910e-01,7.388953129312100243e-01,7.338764088972840050e-01,7.193684948759438980e-01
7.025508003007010505e-01,6.924332414052019047e-01,6.910545885297474378e-01,6.922850318394806468e-01,6.897289175165153274e-01
6.817183342422963310e-01,6.702916993140934920e-01,6.630566834203175386e-01,6.757514832714814901e-01,7.189201553055940552e-01
7.774230359377853894e-01,8.192385998364748456e-01,8.300967646135416489e-01,8.253860831543109455e-01,8.265522403344601754e-01
8.393257874588661016e-01,8.557523694791000501e-01,8.642943515812934185e-01,8.542403999979993889e-01,8.229482414686795089e-01
7.854492367616772164e-01,7.645136397333500700e-01,7.632553636574007649e-01,7.586037365715823100e-01,7.306468078242797093e-01
6.902267597003234334e-01,6.653398039577662626e-01,6.629253927223124343e-01,6.589724376787312599e-01,6.312029897604891637e-01
5.895059428055917650e-01,5.623636473359066024e-01,5.585057759345237738e-01,5.571956962024021687e-01,5.384160089631705448e-01
5.095334231985625406e-01,4.930153236571584996e-01,4.932674325616324129e-01,4.885132355561936368e-01,4.598820329146124930e-01
4.186566534803060069e-01,3.928855965735594813e-01,3.902919627930128144e-01,3.890639646943597763e-01,3.684391520610095228e-01
3.358408276451028129e-01,3.147870472701743694e-01,3.127439591499302507e-01,3.134570962895159019e-01,3.010087693173363332e-01
2.801229736412816917e-01,2.670085843235319167e-01,2.664119840415481999e-01,2.664827376651260904e-01,2.559430487019148659e-01
2.384117939774501593e-01,2.259238315345874215e-01,2.235301707584343156e-01,2.263601793743343360e-01,2.288817945644122664e-01
2.304062795117264584e-01,2.321547530712982088e-01,2.338556041764638938e-01,2.344925544225751612e-01,2.342316228443959703e-01
2.339241540940179276e-01,2.335908564007217192e-01,2.336056440841304538e-01,2.371341376450525340e-01,2.476131058768947235e-01
2.623873995106001944e-01,2.734196618074781759e-01,2.771266169845381100e-01,2.795144291246959289e-01,2.875209555628179814e-01
2.972947014812273858e-01,2.981825283064568621e-01,2.935348134164338374e-01,3.101863595353978598e-01,3.701322554343012827e-01
4.527940629411898454e-01,5.093981524499654467e-01,5.217150126734233506e-01,5.235166371421228204e-01,5.544876290394121776e-01
6.120417676909786220e-01,6.614981664898116342e-01,6.788046186134106819e-01,6.662783081499926707e-01,6.387043514359114216e-01
6.128343504998289282e-01,6.016468056814950893e-01,6.030309375391817994e-01,5.988278136291026454e-01,5.754729217942868846e-01
5.426714175277127516e-01,5.223686580604345320e-01,5.203887778449889367e-01,5.195619965598896606e-01,5.026031524690772745e-01
4.719430839131356636e-01,4.434199595952186268e-01,4.316898711254313348e-01,4.482364428933436340e-01,4.967785022316464350e-01
5.585751488081586169e-01,6.004187127838267468e-01,6.100631056511676142e-01,6.095813175886228841e-01,6.256928812930890871e-01
6.590173345132639415e-01,6.895411114607075120e-01,7.012785709190588745e-01,6.919284804668629496e-01,6.681435474062622504e-01
6.427269252124995225e-01,6.288475491158909136e-01,6.276946497927050617e-01,6.270573093425134692e-01,6.170130550308083883e-01
6.023423888905127255e-01,5.948207848189572822e-01,5.957749382537269600e-01,5.928380679304409151e-01,5.762668949354247117e-01
5.531951099097583979e-01,5.393063907867032825e-01,5.382459924858521427e-01,5.374610673610312750e-01,5.258084900572524978e-01
5.080072884668451749e-01,4.970189660906081386e-01,4.963051003220853019e-01,4.965319420676346240e-01,4.891716739614595522e-01
4.767621070823833129e-01,4.676645329493677172e-01,4.658767556155560818e-01,4.699528869302612710e-01,4.769535222448205714e-01
4.818645938868285628e-01,4.789562257692298042e-01,4.734347031029456643e-01,4.877372744186794229e-01,5.395306879786661014e-01
