-3.142899999999999860e-02,-6.285700000000001009e-02,-1.199999999999999956e-01,-4.000000000000000083e-02,-1.142900000000000166e-02,-4.457100000000000506e-01,-4.685699999999999865e-01,-4.514299999999999979e-01,-3.942899999999999738e-01,-3.885700000000000265e-01,-4.000000000000000222e-01,-3.314300000000000024e-01,-2.800000000000000266e-01,-2.800000000000000266e-01,-3.142900000000000138e-01
-4.457100000000000506e-01,-4.685699999999999865e-01,-4.514299999999999979e-01,-3.942899999999999738e-01,-3.885700000000000265e-01,-4.000000000000000222e-01,-3.314300000000000024e-01,-2.800000000000000266e-01,-2.800000000000000266e-01,-3.142900000000000138e-01,-3.828599999999999781e-01,-4.342900000000000094e-01,-4.799999999999999822e-01,-4.228600000000000136e-01,-3.771399999999999753e-01
-4.000000000000000222e-01,-3.314300000000000024e-01,-2.800000000000000266e-01,-2.800000000000000266e-01,-3.142900000000000138e-01,-3.828599999999999781e-01,-4.342900000000000094e-01,-4.799999999999999822e-01,-4.228600000000000136e-01,-3.771399999999999753e-01,-3.657099999999999795e-01,-3.257099999999999995e-01,-2.571400000000000352e-01,-1.114300000000000013e-01,5.999999999999999778e-02
-3.828599999999999781e-01,-4.342900000000000094e-01,-4.799999999999999822e-01,-4.228600000000000136e-01,-3.771399999999999753e-01,-3.657099999999999795e-01,-3.257099999999999995e-01,-2.571400000000000352e-01,-1.114300000000000013e-01,5.999999999999999778e-02,1.057099999999999845e-01,1.400000000000000133e-01,1.400000000000000133e-01,2.371399999999999897e-01,4.314299999999999802e-01
-3.657099999999999795e-01,-3.257099999999999995e-01,-2.571400000000000352e-01,-1.114300000000000013e-01,5.999999999999999778e-02,1.057099999999999845e-01,1.400000000000000133e-01,1.400000000000000133e-01,2.371399999999999897e-01,4.314299999999999802e-01,4.971400000000000263e-01,5.200000000000000178e-01,3.942899999999999738e-01,2.771399999999999975e-01,1.857099999999999862e-01
1.057099999999999845e-01,1.400000000000000133e-01,1.400000000000000133e-01,2.371399999999999897e-01,4.314299999999999802e-01,4.971400000000000263e-01,5.200000000000000178e-01,3.942899999999999738e-01,2.771399999999999975e-01,1.857099999999999862e-01,1.514300000000000090e-01,1.742900000000000005e-01,1.371400000000000119e-01,8.000000000000000167e-02,8.000000000000000167e-02
4.971400000000000263e-01,5.200000000000000178e-01,3.942899999999999738e-01,2.771399999999999975e-01,1.857099999999999862e-01,1.514300000000000090e-01,1.742900000000000005e-01,1.371400000000000119e-01,8.000000000000000167e-02,8.000000000000000167e-02,8.571399999999999852e-02,1.085700000000000137e-01,1.199999999999999956e-01,1.199999999999999956e-01,7.714300000000000324e-02
1.514300000000000090e-01,1.742900000000000005e-01,1.371400000000000119e-01,8.000000000000000167e-02,8.000000000000000167e-02,8.571399999999999852e-02,1.085700000000000137e-01,1.199999999999999956e-01,1.199999999999999956e-01,7.714300000000000324e-02,2.000000000000000042e-02,3.142899999999999860e-02,5.428600000000000092e-02,1.114300000000000013e-01,1.342900000000000205e-01
8.571399999999999852e-02,1.085700000000000137e-01,1.199999999999999956e-01,1.199999999999999956e-01,7.714300000000000324e-02,2.000000000000000042e-02,3.142899999999999860e-02,5.428600000000000092e-02,1.114300000000000013e-01,1.342900000000000205e-01,1.228599999999999970e-01,2.314299999999999968e-01,3.800000000000000044e-01,4.485700000000000243e-01,4.885700000000000043e-01
2.000000000000000042e-02,3.142899999999999860e-02,5.428600000000000092e-02,1.114300000000000013e-01,1.342900000000000205e-01,1.228599999999999970e-01,2.314299999999999968e-01,3.800000000000000044e-01,4.485700000000000243e-01,4.885700000000000043e-01,4.428599999999999759e-01,4.199999999999999845e-01,4.199999999999999845e-01,4.371399999999999730e-01,4.600000000000000200e-01
